"MOTEL_ID","MOTEL_NAME","MOTEL_LABEL","MOTEL_ADDRESS","MOTEL_LOCATION","MOTEL_RATING","MOTEL_AREA","MOTEL_PRICE","MOTEL_CONTENT","MOTEL_VIEWS","MOTEL_IMAGE","MOTEL_PRICE_2","MOTEL_VIEWS_2"
"42","Nhà trọ STUDENTS HOUSE (NEW 100%) gần trường ĐH Y Dược Cần Thơ #1km","Rất tốt","Địa chỉ: 165M5/14, tổ 14, khu vực 1","Ninh Kiều","4","DT: 26.00 m²","1200000","- Nhà trọ STUDENTS HOUSE (NEW 100%) gần trường ĐH Y Dược Cần Thơ #1km - gần Trường Cao Đẳng Y Tế CT # 500m - gần Trường ĐH Kỳ thuật Công nghệ CT #1km - gần siêu thị Lottemart. Đến trường Đại học Cần Thơ khoảng 5 phút. -... Xem thêm","30782","NhaTro/image_motel/42.jpg","1 triệu - 2 triệu","Khá"
"43","CHO THUÊ PHÒNG TRỌ MỚI 100% GẦN ĐẠI HỌC TÂY ĐÔ","Khá tốt","Địa chỉ: 010 Lê Bình , P.Thường Thạnh , Q. Cái Răng , Thành Phố Cần Thơ","Cái Răng","5","DT: 30.00 m²","1000000","CHO THUÊ PHÒNG TRỌ MỚI 100% GẦN ĐẠI HỌC TÂY ĐÔ   cần cho thuê 05 phòng trọ mới xây có gác lửng, tổng diện tích sử dụng mỗi phòng hơn 20 mét vuông, dán gạch tường trên gác và dưới sàn rất sạch sẽ thoáng mát, toilét trong Phòng ,... Xem thêm ","92928","NhaTro/image_motel/43.jpg","Trên 2 triệu","Rất tốt"
"44","Nhà trọ Cầu Hàng Bàng cho thuê phòng trọ sinh viên và gia đình; gần chợ, trường Đại học Y Dược CT","Rất tốt","Địa chỉ: 312K đường Hoàng Quốc Việt, P.An Khánh, Q.Ninh Kiều, Tp.Cần Thơ","Ninh Kiều","5","DT: 36.00 m²","1200000","Nhà trọ Cầu Hàng Bàng cho thuê phòng trọ sinh viên và gia đình; gần chợ, trường Đại học Y Dược CT, bao gồm 25 phòng, mới xây rộng rãi, sạch đẹp, cao, thoáng mát, có 3 loại phòng: 32m2 (d8xr4), 28m2 (d7xr4), 24m2 (d6xr4). Mỗi phòng đều có: nhà... Xem thêm ","34100","NhaTro/image_motel/44.jpg","1 triệu - 2 triệu","Khá"
"45","Nhà trọ Cầu Hàng Bàng 312K Hoàng quốc việt, An Khanh, Ninh Kiều mới xây dựng","Rất tốt","Địa chỉ: 312K đường Hoàng Quốc Việt, P.An Khánh, Q.Ninh Kiều, Tp.Cần Thơ.","Ninh Kiều","3","DT: 36.00 m²","1000000","Nhà trọ Cầu Hàng Bàng cho thuê phòng trọ sinh viên và gia đình; gần chợ, trường Đại học Y Dược CT, bao gồm 25 phòng, mới xây rộng rãi, sạch đẹp, cao, thoáng mát, có 3 loại phòng: 32m2 (d8xr4), 28m2 (d7xr4), 24m2 (d6xr4). Mỗi phòng đều có: nhà... Xem thêm ","18202","NhaTro/image_motel/45.jpg","Trên 2 triệu","Khá"
"46","PHÒNG TRỌ QUẬN NINH KIỀU TP Cần thơ","Rất tốt","Địa chỉ: 75D32 Nguyễn Văn cừ nối dài, Phường An Khánh, Quận Ninh Kiều, TP Cần Thơ","Ninh Kiều","5","DT: 22.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2, gần siêu thị Lotte, gần Trường Cao Đẳng Y tế Cần Thơ, gần Trường Đại Học Y Dược Cần thơ, …). Nhà trọ mới xây,... Xem thêm ","86652","NhaTro/image_motel/46.jpg","Trên 2 triệu","Rất tốt"
"47","cho thuê phòng trọ đẹp. rẻ. lịch sự.","Trung bình","Địa chỉ: 127/8c Võ Văn Kiệt ninh kiều","Ninh Kiều","5","DT: 21.00 m²","700000","gần cao đẳng y tế. đại học tại chức nhà cho thuê ít phòng. dân trí cao lịch sự văn minh. yên tỉnh.  điện 2.500 đ/k; nước 6.000 đ/m3 giờ giấc tự do. xe 4 bánh đi đến trước cửa phòng. liên hệ chị thủy; 0908387066... Xem thêm","38188","NhaTro/image_motel/47.jpg","Dưới 1 triệu","Khá"
"48","cho thuê nhà trọ quận ninh kiều","Rất tốt","Địa chỉ: 75d32 nguyễn văn cừ nối dài","Ninh Kiều","4","DT: 22.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2, gần siêu thị Lotte, gần Trường Cao Đẳng Y tế Cần Thơ, gần Trường Đại Học Y Dược Cần thơ, …). Nhà trọ mới xây,... Xem thêm ","27734","NhaTro/image_motel/48.jpg","Trên 2 triệu","Khá"
"49","Cho thuê nhà trọ giá sinh viên","Rất tốt","Địa chỉ: 162/1 đường 3/2","đường 3/2","5","DT: 15.00 m²","900000","Nhà trọ sinh viên không gian rộng rãi thoáng mát, an ninh trật tự Đ/c: 162/1 đường 3/2 Xuân Khánh, Ninh Kiều, Cần Thơ (phía sau nhà sách Nguyễn Văn Cừ, cách cổng C ĐHCT 200m) Thông tin lh:  - Cô Trang: 0941605164 - Thơ: 0939682737... Xem thêm ","38469","NhaTro/image_motel/49.jpg","Dưới 1 triệu","Khá"
"50","Cho thuê phòng trọ hẻm 388 đường Nguyễn Văn Cừ 700k/tháng","Khá tốt","Địa chỉ: 388/J23 Nguyễn Văn Cừ","Ninh Kiều","5","DT: 15.00 m²","700000","- Còn vài phòng trọ cho thuê hẻm 388 đường Nguyễn Văn Cừ.  - Từ hẻm 388 đi thẳng vào 100m là tới, khu vực an ninh, yên tỉnh, wifi miễn phí, số nhà 388/J23.  - Giá ưu đãi cho sinh viên: 700.000đ/tháng.  - L/H xem phòng: 0121.511.2485 gặp chú... Xem thêm ","58144","NhaTro/image_motel/50.jpg","Dưới 1 triệu","Tốt"
"51","NHÀ TRỌ MẶT TIỀN ĐƯỜNG TẦM VU , GẦN CẦU HƯNG LỢI , NHÀ HÀNG MÊKONG","Trung bình","Địa chỉ: 360 tầm vu , hưng lợi , ninh kiều , cần thơ","Ninh Kiều","5","DT: 15.00 m²","1000000","➡➡  NHÀ TRỌ ĐƯỜNG TẦM VU , KẾ TU VIỆN , NHÀ HÀNG MÊKONG , CẦU HƯNG LỢI ---------- ✔ Nhà trọ mình trống phòng giá 1 triệu ,có gác, toilet trong , điện 3k , nước 8k wifi free .  ✔ Phòng rộng rãi thoáng mát. Cao ráo, sạch... Xem thêm ","51556","NhaTro/image_motel/51.jpg","Trên 2 triệu","Tốt"
"52","Nhà trọ giá rẻ thích hợp cho sinh viên và người đi làm còn độc thân.","Trung bình","Địa chỉ: 43/117 đường 3/2 TP. Cần thơ","đường 3/2","3","DT: 18.00 m²","1500000","Cho thuê phòng trọ tại hẻm 43 cạnh cổng C ĐH Cần thơ - Phòng có cửa sổ thoáng mát, ốp gạch sạch sẽ - Có nơi để xe và bảo vệ trông giữ để bạn yên tâm - Nhà trọ nằm trong hẻm lớn, yên tĩnh, an ninh, khu... Xem thêm ","18915","NhaTro/image_motel/52.jpg","1 triệu - 2 triệu","Khá"
"53","Cho thuê nhà nguyên căn 90m2_Đường 30/4 (miễn trung gian)","Trung bình","Địa chỉ: đường 30/4, Quận Ninh Kiều, TP. Cần Thơ","đường 30/4","3","DT: 90.00 m²","3500000","Cho thuê nhà nguyên căn hẻm 225 (nay là hẻm 391), đường 30/4, Quận Ninh Kiều, TP. Cần Thơ. 1 trệt, 1 gác lửng. Diện tích sử dụng 90m2. Cách đường lớn 30m. Gần Đài truyền hình, trường Đại học Cần Thơ. Thuận tiện đi lại. Khu dân cư yên... Xem thêm ","19774","NhaTro/image_motel/53.jpg","Trên 2 triệu","Khá"
"54","Phong tro gia re cho sinh vien","Trung bình","Địa chỉ: 43/117 đường 3/2 TP.Cần Thơ, 43/117 đường 3/2 TP.Cần Thơ","đường 3/2","2","DT: 16.00 m²","1000000","Nha tro 43/117 trong hem 43 duong 3/2 phuong Xuan khanh.quan Ninh Kieu .canh cong C DH Can tho. Thoang mat.sach se yen tinh.thich hop cho hoc tap lau dai .Ban nao co nhu cau lien he chu Cuong so DT: 0932999752... Xem thêm","17244","NhaTro/image_motel/54.jpg","Trên 2 triệu","Khá"
"55","CHO SINH VIÊN THUÊ PHÒNG TRỌ ĐƯỜNG TRẦN VIỆT CHÂU CẦN THƠ","Rất tốt","Địa chỉ: 32/4A Hẻm 38 đường Trần Việt Châu, phường An Hòa, TP Cần Thơ","Ninh Kiều","5","DT: 21.00 m²","1000000","Các em có nhu cầu vui lòng liên hệ cô Vân. Địa chỉ: 32/4A Hẻm 38 đường Trần Việt Châu, phường An Hòa, TP Cần Thơ. Ưu điềm:   gần chợ   gần truòng Cao đẳng kinh tế kỹ thuật, ĐH Kỹ thuật công nghệ, Cao đẳng y tế   hẻm lớn thông... Xem thêm ","54172","NhaTro/image_motel/55.jpg","Trên 2 triệu","Tốt"
"56","cho thuê nhà trọ sinh viên giá rẻ","Rất tốt","Địa chỉ: 389 trần quang diệu, an thới, bình thủy,cần thơ","Bình Thủy","5","DT: 25.00 m²","600000","Cho thuê nhà trọ sinh viên, công nhân lao động thu nhập thấp….(gần 80 phòng) Gần: Trường Cao đẳng nghề Cần Thơ, Trung cấp dược Mekong, Trung cấp Đại Việt, Trường CNKT Cần Thơ, Cao đẳng nghề Cần Thơ, Cách Đại học y dược Cần Thơ 3 km… Diện tích... Xem thêm ","67815","NhaTro/image_motel/56.jpg","Dưới 1 triệu","Tốt"
"57","Cho thuê phòng trọ giá sinh viên","Trung bình","Địa chỉ: số nhà 43/117 Xuân Khánh- Ninh Kiều -Cần Thơ","Ninh Kiều","2","DT: 16.00 m²","1400000","Diện tích phòng trọ : 16 - 18 m2  - Phòng thoáng mát, ốp gạch sạch sẽ .Có ban công phơi quần áo. - Có chỗ để xe miễn phí và bảo vệ trông giữ để bạn yên tâm - Nhà trọ nằm trong hẻm lớn, yên tĩnh, an ninh,... Xem thêm ","11120","NhaTro/image_motel/57.jpg","1 triệu - 2 triệu","Khá"
"58","cho thue phòng trọ tại quận ninh kiều, TP Cần thơ","Khá tốt","Địa chỉ: 75D32 Nguyễn văn cừ nối dài, Quận NInh Kiều, TP Cần Thơ","Ninh Kiều","3","DT: 20.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2, gần siêu thị Lotte, gần Trường Cao Đẳng Y tế Cần Thơ, gần Trường Đại Học Y Dược Cần thơ, …). Nhà trọ moi xây,... Xem thêm ","20714","NhaTro/image_motel/58.jpg","Trên 2 triệu","Khá"
"59","cho thue phòng trọ tại quận ninh kiều, TP Cần thơ","Khá tốt","Địa chỉ: 75D32 Nguyễn Văn cừ nối dài, Quận Ninh Kiều, TP Cần Thơ","Ninh Kiều","4","DT: 22.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2, gần siêu thị Lotte, gần Trường Cao Đẳng Y tế Cần Thơ, gần Trường Đại Học Y Dược Cần thơ, …). Nhà trọ moi xây,... Xem thêm ","25169","NhaTro/image_motel/59.png","Trên 2 triệu","Khá"
"60","Cho thuê phòng trọ sinh viên giá bình dân từ 700-900/phòng/tháng. Địa chỉ: KDC METRO","Rất tốt","Địa chỉ: 6/2 KDC METRO, ĐƯỜNG SỐ 3, P.HƯNG LỢI, Q.NINH KIỀU, TPCT","Ninh Kiều","5","DT: 16.00 m²","700000","Cho thuê phòng trọ sinh viên giá bình dân từ 700-900/phòng/tháng, diện tích 14m2, 16m2, 20m2 (không có gác), có giường, có nhà vệ sinh trong phòng, có lối đi và cổng rào riêng, gần siêu thị Metro Địa chỉ: NHÀ TRỌ TRẦN TÂM,  6/2 KDC METRO, ĐƯỜNG SỐ 3,... Xem thêm ","54079","NhaTro/image_motel/60.jpg","Dưới 1 triệu","Tốt"
"61","cho thue phong tro quan ninh kieu tp can tho","Khá tốt","Địa chỉ: 75D32 Nguyen van cu noi dai, Quan ninh Kieu, TP Can tho","Ninh Kiều","2","DT: 24.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2). Nhà trọ có cổng rào riêng biệt, an ninh trật tự tốt. Phòng có tổng diện tích sử dụng khoảng 22m2 (có gác lửng), toliet... Xem thêm ","8916","NhaTro/image_motel/61.jpg","Trên 2 triệu","Trung Bình"
"62","Khu dân cư 91B","Rất tốt","Địa chỉ: C2M 3T2 30/4 Quận Ninh Kiều TP Cần Thơ","Ninh Kiều","2","DT: 140.00 m²","5000000","Nhà cho thuê trung tâm TP CT Nguyên căn hoặc từng phòng riêng biệt , mỗi phòng đều đầy đủ tiện nghi, wc độc lập, điện nước tính theo hóa đơn. ĐC : C2M hẻm 3T2 đường 30/4 ( Đối diện chợ Xuân Khánh , cách TTTM Vincom 200m )... Xem thêm ","9292","NhaTro/image_motel/62.jpg","Trên 2 triệu","Trung Bình"
"63","Cho thuê phòng tro sinh viên..","Rất tốt","Địa chỉ: 113/23 vành đai phi trường an thới bình thủy cần thơ","Bình Thủy","5","DT: 16.00 m²","1000000","Cho thuê phòng trọ                                                                         Nhà có 4 phòng tro vừa mới xây, rông rãi thoáng mát có gác lửng và tolet trong thuân lơi. Giá điên 3k nươc 7k. Phù hơp cho sv và cnv thuê ở và làm việc.... Xem thêm ","37198","NhaTro/image_motel/63.jpg","Trên 2 triệu","Khá"
"64","Cho thuê Nhà, Văn phòng, Cái Răng - Cần Thơ, có máy lạnh, khu vực trung tâm","Rất tốt","Địa chỉ: Đường Nguyễn Thị Sáu (đường số 6),Khu Dân Cư 586, Cái Răng, Cần Thơ","Cái Răng","3","DT: 25.00 m²","1000000","Khu 586, CR, CT: cho thuê nhà/ văn phòng  Giá liên hệ: 0939129021 / 01665914485 Diện tích: 343.5 m2 1 trệt 3 lầu, 9 phòng có máy lạnh, 5 toilet, sân sau rộng 5x5.6m Đại lộ 2 chiều có hàng cây ngăn cách, thuận tiện lưu thông. Gần chợ, bệnh... Xem thêm ","21501","NhaTro/image_motel/64.jpg","Trên 2 triệu","Khá"
"65","cho thuê phòng trọ tại quận ninh kiều, TP cần thơ","Rất tốt","Địa chỉ: 75D32 Nguyễn Văn cừ nối dài, Quận Ninh Kiều, TP Cần Thơ","Ninh Kiều","2","DT: 22.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2). Nhà trọ có cổng rào riêng biệt, an ninh trật tự tốt. Phòng có tổng diện tích sử dụng khoảng 22m2 (có gác lửng), toliet... Xem thêm ","17703","NhaTro/image_motel/65.jpg","Trên 2 triệu","Khá"
"66","CHO THUÊ PHÒNG TRỌ MỚI HẺM 234 HOÀNG QUỐC VIỆT, CẠNH KDC HỒNG PHÁT( GÓC NGUYỄN VĂN CỪ NỐI DÀI)","Rất tốt","Địa chỉ: Hẻm 234 Hoàng  Quốc Việt ,  An Bình , Cần Thơ","Ninh Kiều","5","DT: 25.00 m²","750000","Cho thuê phòng trọ mới ở Hẻm 234 Hoàng Quốc Việt cạnh KDC Hồng Phát    *Phòng trọ thoáng mát,  yên tĩnh, an ninh,...    * Vị trí thuận lợi, gần trường ĐH Y Dược,gần bệnh viện Nhi, bv Đa Đa Khoa Trung Ương, Metro,  gần chợ...     * Tường ốp gạch, sạch... Xem thêm ","79649","NhaTro/image_motel/66.jpg","Dưới 1 triệu","Rất tốt"
"67","CẦN BÁN GẤP 8 PHÒNG TRỌ MỚI XÂY - NGUYỄN VĂN CỪ - CẦN THƠ","Rất tốt","Địa chỉ: Hẽm liên tổ 12-20, nguyễn văn cừ nối dài, ninh kiều, cần thơ","Ninh Kiều","3","DT: 140.00 m²","110000000","DO CẦN VỐN LÀM ĂN NÊN CẦN BÁN GẤP DÃY 8 PHÒNG TRỌ MỚI XÂY 100%. NHÀ TRỌ SẠCH SẼ, AN NINH, GẦN TRƯỜNG ĐH, CD, LOTTE... CÓ GẮN CAMERA, WIFI. RẤT THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ĐÌNH. HIỆN TẠI ĐÃ CHO THUÊ HẾT PHÒNG, MỖI THÁNG... Xem thêm ","28448","NhaTro/image_motel/67.jpg","Trên 2 triệu","Khá"
"68","CHO THUÊ NHÀ TRỌ MỚI XÂY, NINH KIỀU, CẦN THƠ","Rất tốt","Địa chỉ: Hẽm liên tổ 12-20, nguyễn văn cừ, cần thơ","Ninh Kiều","5","DT: 22.00 m²","900000","CHO THUÊ NHÀ TRỌ MỚI XÂY, SẠCH ĐẸP, THOÁNG MÁT. GẦN CÔNG VIÊN, TRƯỜNG ĐẠI HỌC, CD, SIÊU THỊ LOTTE. CÓ WIFI, CAMERA, RẤT AN NINH. PHÙ HỢP VỚI SINH VIÊN HOẶC HỘ GIA ĐÌNH. DIỆN TÍCH: 22M2 BAO GỒM GÁC ĐỊA CHỈ: HẼM LIÊN TỔ 12-20, NGUYỄN VĂN CỪ... Xem thêm ","93780","NhaTro/image_motel/68.jpg","Dưới 1 triệu","Rất tốt"
"69","Cho thuê phòng trọ tại trung tâm quận ninh kiều","Rất tốt","Địa chỉ: 75D32 nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ","Ninh Kiều","2","DT: 22.00 m²","1000000","Cho Thuê Phòng Trọ! Phòng trọ nằm trên đường Nguyễn Văn Cừ Nối Dài, Quận Ninh Kiều, TP Cần Thơ (gần cầu rạch ngỗng 2). Nhà trọ có cổng rào riêng biệt, an ninh trật tự tốt. Phòng có tổng diện tích sử dụng khoảng 22m2 (có gác lửng), toliet... Xem thêm ","9850","NhaTro/image_motel/69.jpg","Trên 2 triệu","Trung Bình"
"70","Khu dân cư metro","Rất tốt","Địa chỉ: 62 đường số 3, khu dân cư metro","khu dân cư metro","5","DT: 23.00 m²","1500000","Đầu tháng sau mình trống phòng mặt tiền và một phòng bên trong (xem hình chụp thực tế bên dưới) - Diện tích phòng: 15m2 + gác bê tông 8m2 - Nội thất: trần thạch cao, cầu thang bê tông, sàn bê tông, phòng dươc ốp gạch cao 1m2 rất... Xem thêm ","41389","NhaTro/image_motel/70.jpg","1 triệu - 2 triệu","Khá"
"71","Cho thuê nhà trọ đẹp giá rẻ 600k tại cầu Rạch Súc Cần Thơ","Rất tốt","Địa chỉ: 59D/6 tổ 7 , khu vực Bình Phó A Phường Bình Thủy, Quận Bình Thủy","Bình Thủy","5","DT: 18.00 m²","600000","Nhà trọ - Thoáng mát - An ninh - Wc trong - Wifi miễn phí - Có gác - Giờ giấc tự 600.000 ₫ Cần Thơ Nhà trọ sinh viên giá rẻ - Thoáng mát - An ninh - Wc trong - Wifi miễn phí - Có gác - Giờ... Xem thêm","35081","NhaTro/image_motel/71.jpg","Dưới 1 triệu","Khá"
"72","Cho thuê phòng trọ KDC 515 (gần cao đẵng Cần Thơ)","Rất tốt","Địa chỉ: 91/23d, Đường 30/4, P. Hưng Lợi, Q. Ninh Kiều, TP. Cần Thơ","Ninh Kiều","3","DT: 15.00 m²","900000","Hiện tại nhà trọ 91/23d trong Khu Dân Cư 515 (gần cao đẵng Cần Thơ) còn 1 phòng trống. Giá 900k/tháng(có gác, bếp, toilet)...Điện 3500...Nước 6000. Ở Khu dân cư 515 (91/23 cũ) gần  với trường cao đẵng cần thơ, sạch sẽ thoáng mát yên tĩnh. Ai có nhu cầu... Xem thêm ","18316","NhaTro/image_motel/72.jpg","Dưới 1 triệu","Khá"
"73","CẦN BÁN GẤP DÃY NHÀ TRỌ 8 PHÒNG MỚI XÂY 100% - HẼM ẤP VĂN HÓA - NGUYỄN VĂN CỪ","Rất tốt","Địa chỉ: Hẽm liên tổ 12-20, Nguyễn Văn Cừ nối dài, Ninh Kiều, Cần Thơ","Ninh Kiều","3","DT: 140.00 m²","1150000000","CẦN BÁN GẤP 1 DÃY NHÀ TRỌ 8 PHÒNG MỚI XÂY 100%. RẤT ĐẸP VÀ KIÊNG CỐ GIỐNG NHƯ NHÀ Ở BÌNH THƯỜNG. CÓ WIFI, CAMERA QUAN SÁT. HIỆN TẠI ĐÃ THUÊ HẾT PHÒNG. THU NHẬP MỖI THÁNG TRÊN 10 TRIỆU ĐỒNG. CAO HƠN LÃI NGÂN HÀNG NHIỀU. GẦN TRƯỜNG... Xem thêm ","12153","NhaTro/image_motel/73.jpg","Trên 2 triệu","Khá"
"74","PHÒNG TRỌ CHO THUÊ THEO GIÁ SINH VIÊN","Rất tốt","Địa chỉ: số nhà 43/117 Xuân Khánh- Ninh Kiều -Cần Thơ","Ninh Kiều","1","DT: 16.00 m²","1400000","Cho thuê phòng trọ giá sinh viên. - Phòng thoáng mát, ốp gạch sạch sẽ, có quạt - Có chỗ để xe và bảo vệ trông giữ để bạn yên tâm - Nhà trọ nằm trong hẻm lớn, yên tĩnh, an ninh, khu dân trí cao. cạnh ĐHCT - Tự... Xem thêm ","7845","NhaTro/image_motel/74.jpg","1 triệu - 2 triệu","Trung Bình"
"75","CHO THUÊ PHÒNG TRỌ SINH VIÊN MỚI 700K Đ.Nguyễn Văn Linh, Cần Thơ","Rất tốt","Địa chỉ: Nhà trọ số 24 đường Nguyễn Văn Linh, Cần Thơ","Ninh Kiều","5","DT: 16.00 m²","700000","Cho thuê phòng trọ sinh viên mới đường Nguyễn Văn Linh, Cần Thơ (cầu số 1_ nhà trọ số 24)        Phòng mới 16m2 sáng, đẹp có giường cây, kệ bếp, sàn rửa chén, nhà VS trong phòng, có sân phơi đồ... Khu an ninh, không ngập nước gần trường ĐHCT,... Xem thêm ","95104","NhaTro/image_motel/75.jpg","Dưới 1 triệu","Rất tốt"
"76","CHO THUÊ NHÀ TRỌ MỚI XÂY - NGUYỄN VĂN CỪ - CẦN THƠ","Rất tốt","Địa chỉ: Hẽm liên tổ - nguyễn văn cừ - cần thơ","Ninh Kiều","5","DT: 22.00 m²","1000000","CHO THUÊ PHÒNG TRỌ MỚI XÂY 100%, RẤT SẠCH ÐẸP, THOÁNG MÁT, YÊN TĨNH, AN NINH. GẦN CÁC TRƯỜNG CÐ, ÐH, SIÊU THỊ LOTTE, CHỢ AN KHÁNH. THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ÐÌNH. DIỆN TÍCH SỬ DỤNG: 22m2, CÓ GÁC GIÁ THUÊ: 1 TRIỆU/THÁNG VUI LÒNG LIÊN... Xem thêm ","32119","NhaTro/image_motel/76.jpg","Trên 2 triệu","Khá"
"77","CHO THUÊ NHÀ TRỌ MỚI XÂY - HẼM LIÊN TỔ - NGUYỄN VĂN CỪ - CẦN THƠ","Rất tốt","Địa chỉ: Hẽm liên tổ 12-20 Nguyễn Văn Cừ, Cần Thơ","Ninh Kiều","5","DT: 22.00 m²","1000000","CHO THUÊ PHÒNG TRỌ MỚI XÂY 100%,RẤT SẠCH ĐẸP, THOÁNG MÁT, YÊN TĨNH, AN NINH. GẦN CÁC TRƯỜNG CĐ, ĐH, SIÊU THỊ LOTTE, CHỢ AN KHÁNH. THÍCH HỢP CHO SINH VIÊN HOẶC HỘ GIA ĐÌNH.  DIỆN TÍCH SỬ DỤNG: 22m2, CÓ GÁC  GIÁ THUÊ: 1 TRIỆU/THÁNG  VUI LÒNG LIÊN HỆ... Xem thêm ","55367","NhaTro/image_motel/77.jpg","Trên 2 triệu","Tốt"
